show_id;type;title;director;country;date_added;release_year;rating;duration;listed_in;description
80192097;Movie;SPF-18;Alex Israel;United States;30/10/2017;2017;PG-13;75 min;Dramas, Romantic Movies, Sports Movies;The arrival of an enigmatic struggling musician in Malibu shakes the ground beneath the feet of a teenage girl and her surfer boyfriend.
80119249;Movie;1 Mile to You;Leif Tilden;United States;07/07/2017;2017;TV-14;105 min;Dramas, Romantic Movies, Sports Movies;After escaping the bus accident that killed his girlfriend, a high school student channels his grief into running, with the help of a new coach.
80198730;Movie;The Keeping Hours;Karen Moncrieff;United States;01/09/2018;2017;PG-13;95 min;Dramas, Thrillers;Years after the death of their only child and subsequent divorce, a couple discovers that their son's ghost continues to inhabit their former home.
80135164;Movie;1922;Zak Hilditch;United States;20/10/2017;2017;TV-MA;103 min;Dramas, Thrillers;A farmer pens a confession admitting to his wife's murder, but her death is just the beginning of a macabre tale. Based on Stephen King's novella.
80125671;Movie;Shot Caller;Ric Roman Waugh;United States;24/11/2019;2017;R;121 min;Dramas, Thrillers;Trying to go straight, a once-successful businessman fresh out of prison is forced to orchestrate a brazen crime or risk his family.
80155477;Movie;You Get Me;Brent Bonacorso;United States;23/06/2017;2017;TV-MA;89 min;Dramas, Thrillers;"After a one-night stand, Holly develops a dangerous obsession with Tyler and transfers to his high school, desperate to keep their ""romance"" alive."
80198745;Movie;Thumper;Jordan Ross;United States;05/02/2018;2017;TV-MA;93 min;Dramas, Thrillers;After moving to a hardscrabble suburban California town, a young woman becomes dangerously entangled with a local drug enterprise.
80164212;Movie;Small Crimes;Evan Katz;Canada, United States;28/04/2017;2017;TV-MA;95 min;Dramas, Thrillers;After serving a six-year prison sentence, an ex-cop tries to rebuild his life in his hometown, but gets caught up in the fallout from his past.
81014345;Movie;Furthest Witness;Adam Del Giudice;United States, United Kingdom;24/04/2019;2017;TV-MA;88 min;Dramas, Thrillers;Kyle helps people disappear, but when a crazed killer starts hunting down his latest client, he has to decide what he's willing to do to keep her safe.
81173255;Movie;The Heretics;Chad Archibald;Canada;04/09/2019;2017;TV-MA;88 min;Horror Movies;A withdrawn young woman hunted by a malicious cult is abducted by a brooding stranger and undergoes a bizarre transformation.
80242828;Movie;Stephanie;Akiva Goldsman;United States;01/09/2018;2017;R;86 min;Horror Movies;A menacing, unseen force stalks a young girl living by herself in a suburban house, where she's surrounded by reminders of her once-happy family.
80218099;Movie;Truth or Dare;Nick Simon;United States;03/10/2018;2017;TV-MA;88 min;Horror Movies;"A game of ""Truth or Dare"" among college friends on spring break turns deadly when a demon seems determined to use it to kill them all."
80199767;Movie;Cult of Chucky;Don Mancini;United States;03/10/2017;2017;R;90 min;Horror Movies;Following a string of murders in the asylum where she's confined, Nica Pierce begins to wonder whether Chucky is real after all.
81003460;Movie;House of the Witch;Alex Merkin;United States;01/10/2019;2017;TV-14;86 min;Horror Movies;A group of daring teens finds themselves in a fight for their lives inside a haunted house when a sinister spirit crashes their Halloween party.
80235472;Movie;Death House;Harrison Smith;United States;05/05/2019;2017;R;88 min;Horror Movies;Two federal agents battle through an army of rioting prisoners – and their sense of reality – inside a high-tech prison modeled after Dante’s Inferno.
80220677;Movie;Nails;Dennis Bartok;Ireland;10/03/2018;2017;TV-MA;85 min;Horror Movies;Recently paralyzed in a devastating car accident, Dana begins to suspect a dark and sinister force may be lurking within her hospital room.
80027041;Movie;XX;Jovanka Vuckovic, Annie Clark, Roxanne Benjamin, Karyn Kusama;Canada, United States;22/06/2017;2017;R;81 min;Horror Movies;This four-part anthology of short horror films features stories that include some traditional themes but all are shown from a female point of view.
80989337;Movie;The Super;Stephan Rick;United States;16/02/2019;2017;R;89 min;Horror Movies;When an ex-cop becomes a superintendent of an apartment building, he suspects the sinister janitor is behind the eerie disappearances of its tenants.
80184972;Movie;Ghost House;Rich Ragsdale;Thailand, United States;31/12/2017;2017;TV-MA;100 min;Horror Movies;While visiting the site of a supernatural shrine in the Thai countryside, a vacationing couple unwittingly upsets a vengeful demon.
80194612;Movie;The Hatred;Michael G. Kehoe;United States;11/12/2017;2017;R;94 min;Horror Movies;Four young women head to a country house for an idyllic weekend retreat. But what lies in store for them is far from the dreamy getaway they imagined.
80167491;Movie;Happy Hunting;Joe Dietsch, Louie Gibson;United States;01/01/2018;2017;TV-MA;91 min;Horror Movies, Independent Movies;On the run from his meth-dealing employers, a drifter with a drinking problem becomes prey in a desert town's twisted hunting contest.
80174959;Movie;It Comes at Night;Trey Edward Shults;United States;09/12/2019;2017;R;92 min;Horror Movies, Independent Movies;As danger stalks the world outside his isolated home, an overprotective father faces a tough decision when another family shows up seeking help.
80164930;Movie;Temple;Michael Barrett;Japan, United States;02/12/2017;2017;TV-MA;78 min;Horror Movies, Independent Movies;Three unsuspecting American tourists visit a mysterious mountain shrine in Japan despite uncanny warnings from local inhabitants to stay away.
80109341;Movie;The Maus;Yayo Herrero;Spain;30/06/2018;2017;TV-MA;90 min;Horror Movies, Independent Movies, International Movies;While traveling with her German boyfriend, Selma is confronted by the violent remnants of the Bosnian War and the ethnic cleansing her family faced.
81213876;Movie;Adrishya;Sandeep Chatterjee;India;31/12/2019;2017;TV-14;99 min;Horror Movies, Independent Movies, International Movies;A family’s harmonious existence is interrupted when the young son begins showing symptoms of anxiety that seem linked to disturbing events at home.
81004223;Movie;Terrifier;Damien Leone;United States;01/09/2018;2017;TV-MA;84 min;Horror Movies, Independent Movies, Thrillers;On Halloween night, inside a dilapidated apartment building, Art the Clown stalks his victims, slicing and slaughtering in terrifying silence.
80168161;Movie;Creep 2;Patrick Brice;United States;23/12/2017;2017;TV-MA;80 min;Horror Movies, Independent Movies, Thrillers;A video artist finds the perfect character for a sensational piece, but the subject of her dreams soon reveals his insidious side.
81043753;Movie;Sinister Circle;Dorian Fernández-Moris;Peru;01/10/2019;2017;TV-MA;87 min;Horror Movies, International Movies;A psychologist and her mute son confront evil forces at the site of a terrible tragedy involving an ancestral Ouija board and a demonic secret society.
81047902;Movie;Danur: I Can See Ghosts;Awi Suryadi;Indonesia;27/03/2019;2017;TV-14;75 min;Horror Movies, International Movies;Adapted from a best-selling novel, this horror film shows Risa befriending ghosts until an evil spirit tries to take her sister to the other side.
80216988;Movie;Ég man þig;Óskar Thór Axelsson;Iceland;27/03/2018;2017;TV-MA;106 min;Horror Movies, International Movies;Young urbanites renovating a rundown house, and a psychiatrist grieving his son's disappearance, are connected to a supernatural, decades-old secret.
80218656;Movie;Ravenous;Robin Aubert;Canada;02/03/2018;2017;TV-MA;104 min;Horror Movies, International Movies;As a zombie plague ravages their rural Quebec town, a scrappy band of survivors join forces to flee the infected hordes in this quiet thriller.
81044857;Movie;The Doll 2;Rocky Soraya;Indonesia;15/01/2019;2017;TV-MA;117 min;Horror Movies, International Movies;A mother uses her deceased daughter’s doll as a medium to communicate with her, but the consequences are chilling. The second of the “Doll” films.
80224150;Movie;The Lodgers;Brian O'Malley;Ireland;23/08/2018;2017;R;93 min;Horror Movies, International Movies;Twin siblings live under a curse in their ancestral home, but one of them is tempted to defy house rules, angering the spirits keeping them hostage.
80998566;Movie;Mythily Veendum Varunnu;Sabu Varghese;India;01/08/2018;2017;TV-14;88 min;Horror Movies, International Movies;After losing her father, a young woman moves to the city to earn money. When she finds a job at a mysterious bungalow, her worst nightmares come true.
81016043;Movie;The Promise;Sophon Sakdaphisit;Thailand;01/09/2018;2017;TV-MA;113 min;Horror Movies, International Movies, Thrillers;In the wake of the 1997 financial crisis, two teens whose families face bankruptcy make a suicide pact – but one of them breaks the promise.
80238296;Movie;Kanika;;India;01/03/2018;2017;TV-14;110 min;Horror Movies, International Movies, Thrillers;A doctor and his colleagues who use sex-determination testing for unethical ends face retribution from a supernatural victim who seeks vengeance.
80233024;Movie;The House Next Door;Milind Rau;India;09/01/2018;2017;TV-14;135 min;Horror Movies, International Movies, Thrillers;"In this Hindi version of ""Aval,"" a young couple's relationship is shaken to its core when a mysterious and troubled family moves into the neighborhood."
80109128;Movie;In The Deep;Johannes Roberts;United Kingdom, United States, Dominican Republic;10/01/2018;2017;PG-13;89 min;Horror Movies, International Movies, Thrillers;With little oxygen left in their scuba tanks, two sisters are trapped in a shark cage at the bottom of the ocean while great whites circle nearby.
80109295;Movie;Veronica;Paco Plaza;Spain;25/02/2018;2017;TV-MA;105 min;Horror Movies, International Movies, Thrillers;In 1991 Madrid, after holding a séance at school, a teen girl minding her younger siblings at home suspects an evil force has entered their apartment.
80128722;Movie;Gerald's Game;Mike Flanagan;United States;29/09/2017;2017;TV-MA;103 min;Horror Movies, Thrillers;When her husband's sex game goes wrong, Jessie – handcuffed to a bed in a remote lake house – faces warped visions, dark secrets and a dire choice.
80221308;Movie;Desolation;Sam Patton;United States;08/05/2018;2017;TV-MA;76 min;Horror Movies, Thrillers;Along with her son and best friend, a grieving widow hikes into the woods to scatter her late husband's ashes, only to discover they're being stalked.
80153895;Movie;Mara;Clive Tonge;United Kingdom;05/01/2019;2017;TV-MA;99 min;Horror Movies, Thrillers;When criminal psychologist Kate Fuller investigates a man who was seemingly murdered in his sleep by his wife, she uncovers a case like no other.
80096955;Movie;Clinical;Alistair Legrand;United States;13/01/2017;2017;TV-MA;104 min;Horror Movies, Thrillers;A psychiatrist is plagued by flashbacks to a terrifying attack as she treats a new patient who was horribly disfigured in an accident.
80159566;Movie;The Vault;Dan Bush;United States;01/01/2018;2017;TV-MA;92 min;Horror Movies, Thrillers;A bank heist takes an unnerving turn when the three sibling robbers attempt to gain entrance into an subterranean vault with sinister secrets.
81050194;Movie;The Detained;Blair Hayes;United States;15/02/2019;2017;TV-MA;85 min;Horror Movies, Thrillers;Five high school students serving Saturday detention in a former corrections facility must find a way to outsmart an unseen menace out to kill them.
